CHILD,SEX,DOB,ETHNIC,UPN,MOTHER,MC_DOB,LA,YEAR
348053,1,17/07/2011,ABAN,E040554511608,,,Windsor and Maidenhead,2024
389764,1,24/06/2007,BCRB,V012716445724,,,Reading,2021
328362,2,14/04/2012,AIND,A010455181302,,,Buckinghamshire,2022
368310,2,24/11/2013,BCRB,B049430462292,,,West Berkshire,2022
375961,1,22/04/2011,MWAS,Z021130443327,,,West Berkshire,2023
374373,1,17/09/2012,AOTH,H045567605312,,,Slough,2023
338420,2,30/09/2013,REFU,E062595013284,,,Reading,2019
385685,1,16/02/2011,BCRB,W090662953776,,,West Sussex,2023
325821,2,02/04/2006,WROM,Q009653153647,,,Wokingham,2020
343260,1,25/07/2002,APKN,S044762318812,,,Buckinghamshire,2019
382997,2,07/04/2012,AOTH,Y089659195650,,,Windsor and Maidenhead,2023
362148,1,05/03/2011,AIND,T043407029985,,,Southampton,2019
369892,1,08/01/2011,MWAS,O056093928497,,,West Berkshire,2019
389212,1,28/01/2007,WROM,U002109130342,,,Slough,2020
309179,1,01/02/2001,CHNE,J060425400846,,,West Sussex,2020
374087,1,20/04/2004,MWBC,K000217986173,,,West Sussex,2020
310106,2,24/09/2009,MWAS,V041091687754,,,West Berkshire,2021
330131,1,03/05/2001,AOTH,U044392115590,,,Oxfordshire,2019
338663,2,07/03/2003,NOBT,N071044652661,,,Southampton,2024
351324,2,31/08/2004,MWAS,E091617683166,,,Oxfordshire,2019
383188,1,14/05/2013,CHNE,H039105047510,,,East Sussex,2019
359800,2,21/04/2005,CHNE,B028131404367,,,Windsor and Maidenhead,2023
309957,1,08/07/2007,APKN,G087874128404,,,Brighton and Hove,2021
377162,1,01/04/2005,BAFR,I046656072849,,,Medway,2023
327597,1,26/09/2011,WROM,Y072492785080,,,Hampshire,2020
308386,2,17/02/2003,MOTH,Y024817281401,,,Windsor and Maidenhead,2020
348847,2,24/06/2012,WOTH,J098710915688,,,Isle of Wight,2024
363436,2,02/12/2001,WROM,H083509326307,,,Windsor and Maidenhead,2021
357180,1,26/01/2014,AOTH,Z080764248896,,,Oxfordshire,2024
301316,2,01/10/2007,WROM,Y086903022209,,,Wokingham,2023
387497,2,19/02/2014,CHNE,F029055685342,,,West Sussex,2021
381231,1,12/09/2000,WROM,G050726543359,,,Slough,2021
385889,1,22/09/2013,BCRB,N051185820434,,,Brighton and Hove,2021
301603,1,28/07/2002,MWBA,P000890201580,,,Wokingham,2023
361149,1,14/10/2012,MWBA,W055027613457,,,Reading,2020
359336,1,05/04/2010,WIRT,H013054753218,,,Milton Keynes,2024
331395,2,10/05/2008,WROM,W038403068433,,,Southampton,2020
355912,2,29/02/2008,BAFR,H030479003452,,,Windsor and Maidenhead,2019
388522,1,12/03/2007,MOTH,L038243037709,,,Oxfordshire,2022
306811,1,28/01/2004,WIRI,Y031702361502,,,Brighton and Hove,2022
365871,2,29/01/2005,AOTH,M036716468190,,,Isle of Wight,2019
322008,1,25/06/2011,WIRI,K057690196137,,,Reading,2020
331379,2,17/06/2011,APKN,G085167719193,,,Windsor and Maidenhead,2020
379618,2,16/12/2013,BAFR,P042867859728,,,Hampshire,2021
339281,1,09/04/2012,MWBA,G097340304506,,,West Sussex,2024
397365,2,17/05/2001,OOTH,K009680291329,,,Brighton and Hove,2023
344809,2,12/07/2001,ABAN,P094631581928,,,Bracknell Forest,2019
313077,2,24/06/2009,MWAS,E012145087378,,,Hampshire,2023
343418,2,09/12/2005,WBRI,W078274266690,1,06/12/2019,Southampton,2021
373075,2,12/03/2002,WIRT,O090810180362,,,East Sussex,2021
305115,2,29/11/2002,MWBC,X027599141935,,,Surrey,2021
348982,2,26/03/2013,ABAN,F013728535780,,,Isle of Wight,2022
356528,2,30/04/2012,AOTH,O076340115809,,,Southampton,2020
372784,2,11/12/2013,AIND,G065412864413,,,Kent,2024
334287,1,05/05/2001,MWBA,A042041634591,,,West Berkshire,2024
310384,2,05/10/2008,MOTH,S062677377093,,,Medway,2020
344140,1,07/04/2003,MWBA,L076272130810,,,West Sussex,2021
302777,1,31/03/2010,WROM,T027649333102,,,East Sussex,2022
303748,2,25/11/2005,APKN,W093632892620,,,Brighton and Hove,2020
321131,2,19/12/2009,NOBT,J068306200414,,,West Berkshire,2022
365646,1,01/08/2009,CHNE,J077987473787,,,Kent,2023
338180,1,17/02/2013,NOBT,U017940618539,,,Reading,2019
309008,2,31/08/2005,WIRI,E069602405268,,,Oxfordshire,2021
331213,1,25/10/2005,WIRI,P015350152712,,,Milton Keynes,2021
379317,2,08/01/2001,REFU,G033028024610,,,Medway,2022
353915,2,15/12/2010,WIRT,N019078950428,,,Wokingham,2019
346973,1,29/04/2005,WIRT,J051671831386,,,Windsor and Maidenhead,2021
368915,1,20/06/2000,WOTH,J086423819583,,,Bracknell Forest,2021
344326,2,22/01/2010,NOBT,M075244531865,,,Kent,2020
362754,2,16/02/2006,WOTH,R036968777270,,,Slough,2024
306224,2,21/07/2003,AOTH,G031399511305,,,Windsor and Maidenhead,2019
325306,2,21/02/2004,MWBC,J070747375413,,,Southampton,2023
320128,2,06/02/2014,WIRT,L092678920808,,,Hampshire,2024
376925,1,19/06/2007,WIRT,S059571274052,,,Oxfordshire,2022
354442,2,12/12/2007,CHNE,T082850678713,,,Hampshire,2023
386813,1,21/11/2003,MWAS,G007323369146,,,Portsmouth,2024
308353,2,29/07/2001,BCRB,R041353532285,,,West Berkshire,2022
302917,2,21/01/2013,APKN,S070128063862,,,Kent,2023
358531,2,02/01/2011,MOTH,U063032555707,,,Milton Keynes,2023
333624,2,26/01/2012,WOTH,E037698842355,,,Brighton and Hove,2024
345971,1,15/06/2000,ABAN,T067554273479,,,Surrey,2019
376251,2,19/09/2011,MWBA,Z075767071158,,,Hampshire,2019
319425,2,18/05/2013,BOTH,D005611169549,,,West Berkshire,2021
329335,1,31/01/2014,REFU,A072096714185,,,Southampton,2019
318760,2,14/04/2008,BOTH,Q043243160425,,,Reading,2024
330180,1,18/12/2004,WIRI,D024101241648,,,Slough,2020
304862,1,05/09/2007,WOTH,U098479297411,,,Reading,2023
394828,2,09/06/2012,WROM,Q071046526246,,,Southampton,2022
352672,1,20/01/2001,WBRI,W051397759835,,,Kent,2020
315336,1,29/11/2006,AOTH,L094766749717,,,East Sussex,2021
319723,2,12/01/2001,WOTH,K086722285976,,,Milton Keynes,2022
338474,1,22/01/2007,WROM,I019979542514,,,Reading,2023
341360,1,31/05/2008,APKN,N094077419980,,,Medway,2023
308238,1,12/02/2013,MWBC,Y003271798598,,,Slough,2022
318075,1,27/07/2004,BOTH,S098062362193,,,Medway,2020
389799,2,28/07/2001,BAFR,U004471127810,,,Wokingham,2024
355085,1,19/09/2011,MWBA,R057835123565,,,Kent,2022
368550,1,02/05/2013,MWBC,A057081345178,,,Portsmouth,2024
317426,2,16/04/2010,WBRI,G046096173323,,,Southampton,2021
384561,1,15/04/2009,MWBA,V054891380246,,,West Berkshire,2023
346667,1,17/05/2002,MOTH,Q099977568249,,,Milton Keynes,2020
353619,2,25/10/2013,MWBC,J090965529105,,,Southampton,2020
338248,1,27/08/2003,APKN,I081254550289,,,Reading,2022
303239,1,03/03/2005,AIND,R065279986925,,,Windsor and Maidenhead,2022
385229,1,30/12/2012,WROM,M082406503449,,,Buckinghamshire,2021
355570,2,02/02/2003,CHNE,C045364211020,,,Brighton and Hove,2019
366344,1,19/08/2004,MOTH,W020951399791,,,West Sussex,2020
336105,2,02/04/2005,AOTH,Z050164568509,,,East Sussex,2020
361502,1,20/10/2013,NOBT,S014459405014,,,Milton Keynes,2021
357838,2,17/10/2001,REFU,O065581331775,,,Wokingham,2021
347632,2,27/01/2014,MOTH,N055258195238,,,Wokingham,2024
329495,2,07/06/2013,MWBA,Q083992441988,,,Reading,2019
328010,1,18/06/2006,AIND,P080611240275,,,Medway,2024
356315,2,23/08/2001,MWAS,N050845479958,,,Buckinghamshire,2022
354615,2,18/08/2010,WIRT,C045271941910,,,Kent,2023
394067,2,31/05/2003,BCRB,H022721565845,,,Buckinghamshire,2019
318387,2,11/05/2007,WIRI,D029512880162,,,Kent,2020
368254,1,07/07/2012,MOTH,P075419445750,,,West Berkshire,2024
319213,1,30/09/2000,BAFR,J067180613552,,,Reading,2019
321578,2,02/04/2002,MWAS,B055311133403,,,Bracknell Forest,2020
304006,2,27/03/2006,CHNE,M065574843929,,,Oxfordshire,2020
349386,2,14/03/2007,WIRT,M014735330834,,,Wokingham,2019
382295,2,12/04/2009,CHNE,J039710891002,,,Bracknell Forest,2022
354123,1,24/12/2005,BCRB,L066518757454,,,Wokingham,2019
344033,1,12/09/2003,CHNE,E069335568868,,,Brighton and Hove,2020
321468,2,03/12/2005,WIRT,S078655650191,,,Buckinghamshire,2019
365655,1,18/12/2006,APKN,E049896845112,,,Slough,2021
381699,2,15/06/2010,WBRI,A089080715393,,,East Sussex,2021
323244,1,02/12/2011,REFU,I063312021100,,,Wokingham,2019
374407,2,10/07/2012,OOTH,S008340544773,,,Brighton and Hove,2022
315836,2,29/03/2012,MWBA,A087125106545,,,West Berkshire,2020
329451,1,25/01/2011,AIND,D021897459957,,,Hampshire,2022
302375,1,18/08/2002,AIND,F092512136110,,,West Sussex,2024
360247,2,09/04/2005,BOTH,E061685092771,,,Buckinghamshire,2022
313182,2,17/10/2006,MWAS,Q055671879256,,,Buckinghamshire,2019
396858,1,25/09/2009,AOTH,K041111784234,,,East Sussex,2023
305990,1,04/05/2009,MOTH,F083371047184,,,Slough,2020
385456,1,23/01/2010,MWBC,M013750221073,,,Oxfordshire,2022
375151,1,10/12/2008,AOTH,D003655927251,,,Kent,2020
376401,2,18/08/2013,WROM,H062740646802,,,Hampshire,2022
315360,1,13/11/2013,WOTH,D004988505503,,,Southampton,2022
381065,1,28/02/2012,REFU,G068552655240,,,Kent,2024
369870,2,10/06/2002,WOTH,V064448408100,,,Hampshire,2024
325504,2,11/03/2002,APKN,A082472631469,,,Oxfordshire,2023
395018,2,29/01/2012,MOTH,M067953615141,,,Oxfordshire,2021
343182,2,25/11/2008,NOBT,F004191491083,,,Milton Keynes,2022
382130,2,31/10/2002,MWBA,S054385628622,,,Milton Keynes,2022
371752,1,05/12/2006,BOTH,K044610352614,,,Portsmouth,2020
368361,1,26/02/2014,NOBT,L021590718845,,,Oxfordshire,2021
308916,2,13/07/2012,MWAS,J061257259373,,,Reading,2023
330015,2,30/01/2004,MOTH,L007735954699,,,East Sussex,2020
356400,2,20/07/2001,AIND,X029719702729,,,Oxfordshire,2023
335909,2,14/05/2002,BAFR,M025421523626,,,Milton Keynes,2022
323401,2,15/08/2012,APKN,F055281012570,,,Bracknell Forest,2019
349448,1,30/10/2011,WOTH,H073448626995,,,Wokingham,2021
394433,2,18/11/2000,CHNE,V083666472682,,,Reading,2020
313341,2,03/12/2010,AOTH,H077564709973,,,Kent,2023
359433,2,08/01/2007,REFU,A063987372636,,,Isle of Wight,2020
377680,1,01/01/2002,OOTH,T014376839988,,,West Sussex,2020
326494,1,09/07/2001,MOTH,I024001495814,,,Wokingham,2019
324464,2,19/10/2003,WIRI,T002068744425,,,Milton Keynes,2023
304939,2,26/02/2010,NOBT,C017910950563,,,Reading,2020
317738,1,12/03/2014,REFU,R035864305988,,,Medway,2019
342221,1,25/11/2012,MWBA,E095593372253,,,Windsor and Maidenhead,2024
386617,2,31/03/2014,WOTH,X098823124781,,,Slough,2022
326136,1,19/03/2005,NOBT,W040223716175,,,Portsmouth,2021
329190,2,23/06/2001,WBRI,V023648659477,,,Reading,2019
351277,1,02/07/2002,APKN,V005544736269,,,Reading,2021
399823,2,19/09/2003,WIRI,V015816025347,,,Wokingham,2019
391008,1,03/10/2009,AOTH,M093288993035,,,Medway,2019
324461,2,01/12/2003,MWBC,T092189234234,,,Isle of Wight,2020
380741,1,09/06/2013,ABAN,A073295824152,,,Oxfordshire,2021
337157,1,11/09/2008,NOBT,I099337989862,,,Buckinghamshire,2019
399599,1,29/09/2013,MOTH,W047126047848,,,Oxfordshire,2022
394054,2,16/04/2005,BOTH,R022781578536,,,Wokingham,2020
324795,1,23/06/2003,WIRI,R046739001149,,,Surrey,2024
340697,1,25/02/2005,OOTH,V012238542533,,,Portsmouth,2023
388734,1,06/08/2007,WOTH,R085543410589,,,Isle of Wight,2022
309969,1,26/09/2010,OOTH,Z017887369760,,,Surrey,2023
303955,2,09/07/2001,WIRT,B003249534818,,,Buckinghamshire,2020
373520,1,16/03/2013,MWAS,J011614200450,,,Medway,2019
318711,2,19/08/2009,NOBT,Z017755410186,,,Milton Keynes,2021
395302,1,26/06/2002,CHNE,U097993927005,,,West Berkshire,2020
313329,1,22/06/2006,CHNE,A011591476320,,,Bracknell Forest,2019
352425,2,02/12/2001,WOTH,M012213968724,,,Reading,2024
308246,1,29/01/2012,WIRI,K021908687451,,,Surrey,2022
339346,2,21/12/2004,ABAN,H054622609040,,,West Sussex,2023
323907,1,19/04/2008,MOTH,Y048378874286,,,Hampshire,2021
371279,2,02/05/2007,BAFR,E038082255249,,,Isle of Wight,2022
304683,2,26/05/2008,WIRI,K015013333847,,,Milton Keynes,2019
365072,1,13/12/2011,APKN,U088293321885,,,Surrey,2020
320337,2,22/06/2002,AOTH,N027377326675,,,Reading,2021
302369,1,13/04/2002,MWBC,S071999966372,,,Kent,2021
372419,1,02/01/2001,MWBA,M028643071217,,,Slough,2024
385412,2,20/05/2011,NOBT,M071370844874,,,Southampton,2023
380887,2,03/02/2006,BAFR,B001891041666,,,Isle of Wight,2021
328207,1,23/02/2002,NOBT,L080602592457,,,Windsor and Maidenhead,2022
304833,1,04/06/2010,BOTH,C025117586863,,,Buckinghamshire,2022
390967,1,24/05/2006,NOBT,Q052377340680,,,Reading,2024
343614,1,02/05/2013,APKN,S030917761371,,,Buckinghamshire,2023
363294,1,27/12/2003,WIRI,V042903938987,,,East Sussex,2020
393208,2,07/05/2006,AOTH,X021101245849,,,Wokingham,2020
329652,1,14/02/2001,WBRI,K048753248953,,,Slough,2020
373028,2,06/03/2009,REFU,C067866481301,,,Kent,2019
330258,2,24/11/2000,MWAS,A007646532363,,,Hampshire,2024
395846,2,07/02/2014,AIND,C005559412247,,,Bracknell Forest,2021
336999,2,24/01/2003,MWBC,N070077179053,,,Surrey,2023
374247,1,17/12/2009,AOTH,V037153513449,,,East Sussex,2019
385656,1,28/05/2002,AIND,X052441607320,,,West Berkshire,2023
372570,2,08/01/2001,WOTH,Z007572874073,,,West Berkshire,2021
345186,1,31/03/2003,WBRI,V043221500865,,,Hampshire,2021
340311,1,19/05/2004,APKN,E003161592744,,,Reading,2023
319039,1,17/03/2014,MWBA,Y025929842466,,,Hampshire,2022
315158,2,17/07/2008,APKN,Y020266955586,,,Milton Keynes,2020
322234,2,25/05/2010,MWBC,W045825255921,,,Milton Keynes,2020
373627,2,22/06/2001,APKN,W024439734628,,,Medway,2020
357714,1,02/07/2005,APKN,F091536971013,,,Medway,2023
340883,1,24/01/2008,BCRB,O061528131314,,,Oxfordshire,2021
381935,2,30/04/2005,WIRT,K051306557997,,,Milton Keynes,2020
354708,2,20/03/2001,WOTH,S032686976418,,,Medway,2020
346008,1,20/11/2006,WIRT,V045590343178,,,Surrey,2020
341470,2,25/01/2002,MWAS,V049929191292,,,Hampshire,2021
338295,2,19/01/2005,REFU,L036238327404,,,Oxfordshire,2023
309901,1,21/02/2009,BAFR,Y093183171399,,,Buckinghamshire,2024
363644,2,13/11/2007,WOTH,M072809344867,,,Buckinghamshire,2022
384202,2,10/12/2006,BCRB,U010569561826,,,Brighton and Hove,2019
301556,1,11/11/2003,MWAS,Q046357330329,,,Surrey,2019
337070,2,16/04/2011,MWBA,N059571396915,,,West Sussex,2019
308428,1,22/01/2008,ABAN,H006894528173,,,East Sussex,2024
312192,2,07/11/2004,MWAS,F068788124356,,,Wokingham,2020
303011,2,27/02/2012,ABAN,O016914154323,,,West Berkshire,2021
320814,2,20/04/2011,WIRT,C030804287446,,,Surrey,2022
306539,1,27/12/2010,MWAS,V018031756660,,,Milton Keynes,2022
396771,2,29/07/2000,MWAS,Z079462152552,,,Bracknell Forest,2020
395873,1,05/09/2005,MWBA,I095431406327,,,West Berkshire,2020
362857,1,19/11/2009,AIND,Z048147069373,,,Milton Keynes,2024
305192,1,02/08/2002,MWBC,K044766757579,,,Windsor and Maidenhead,2023
356497,1,09/10/2011,MOTH,C006221974455,,,Hampshire,2021
338572,2,18/05/2010,NOBT,X045556849644,,,Reading,2022
327264,2,31/08/2011,CHNE,O002120452538,,,Slough,2023
336989,1,03/09/2013,WIRT,F050299322990,,,West Berkshire,2021
364645,1,22/12/2007,MWBA,J061999114882,,,Bracknell Forest,2023
306698,1,13/08/2005,BOTH,O087766114231,,,Bracknell Forest,2023
327305,1,01/04/2010,WOTH,X003373129175,,,Southampton,2020
380042,2,12/07/2006,OOTH,V033187753635,,,Medway,2022
337550,2,07/01/2004,WIRT,R051285104766,,,Oxfordshire,2024
350753,1,14/02/2013,MOTH,G067570316221,,,West Sussex,2021
318730,2,31/08/2010,BAFR,T018867972634,,,Buckinghamshire,2019
340041,2,26/11/2013,WIRI,P084418359255,,,East Sussex,2021
329126,1,01/08/2003,WBRI,D059602437842,,,Hampshire,2020
321940,1,23/11/2010,MOTH,P090934128528,,,Buckinghamshire,2019
393639,1,18/03/2006,AIND,E094034514386,,,Buckinghamshire,2024
385709,2,20/10/2013,MOTH,M031646360068,,,Windsor and Maidenhead,2019
374389,2,24/11/2011,BOTH,R062998934112,,,Surrey,2023
333086,1,05/06/2006,BOTH,Y076596170376,,,Milton Keynes,2022
354972,2,17/06/2008,MWAS,F044883811656,,,Bracknell Forest,2022
365828,2,10/10/2001,OOTH,D054475845203,,,West Berkshire,2024
324537,1,29/11/2009,WOTH,N062482566424,,,East Sussex,2020
372422,2,22/09/2004,MOTH,L008090753209,,,Reading,2024
323301,2,28/01/2014,BOTH,C047897933156,,,Portsmouth,2021
325436,1,04/03/2011,BCRB,B088599825095,,,Wokingham,2019
351640,2,12/08/2013,BCRB,K004446425066,,,West Berkshire,2021
307451,2,03/12/2008,MWBA,I065580328497,,,West Sussex,2022
384196,1,29/08/2006,MWAS,H012376322460,,,Buckinghamshire,2024
380579,1,11/02/2011,WOTH,Y015093526990,,,Portsmouth,2020
370050,2,16/01/2006,APKN,A040809623277,,,Milton Keynes,2023
398978,2,01/03/2002,NOBT,I084653682003,,,Portsmouth,2020
323164,2,11/08/2013,AOTH,Z070620312585,,,Brighton and Hove,2021
316091,1,06/12/2003,APKN,J050549517476,,,Wokingham,2024
368646,2,23/10/2011,WIRI,L028542642255,,,East Sussex,2021
356839,1,05/12/2011,AOTH,L068032690992,,,Windsor and Maidenhead,2023
325219,2,30/05/2012,CHNE,N002733682174,,,Surrey,2023
346401,1,11/01/2013,NOBT,L066339049087,,,Hampshire,2020
304585,1,07/11/2001,WROM,D023083628664,,,Surrey,2023
354452,1,26/04/2003,BCRB,N018619617208,,,Hampshire,2024
361353,1,02/06/2011,WBRI,Q056441078365,,,Reading,2021
327072,2,11/10/2004,AIND,W097456144854,,,East Sussex,2022
336029,1,31/07/2001,AIND,N037367931888,,,Slough,2020
315037,1,03/04/2010,MWBA,G055413684398,,,Southampton,2022
346847,2,22/12/2009,WBRI,R060246700257,,,Wokingham,2020
377794,1,11/08/2003,WOTH,E024929385238,,,Surrey,2023
336419,2,29/03/2004,WROM,B096022653736,,,Buckinghamshire,2024
359950,2,01/02/2003,REFU,U021590828176,,,Southampton,2024
305112,2,07/10/2009,OOTH,G090551034950,,,Bracknell Forest,2024
318983,2,22/05/2008,MWBC,U025605850166,,,Buckinghamshire,2021
314161,1,10/12/2010,REFU,S010128057034,,,Medway,2021
383401,2,09/06/2001,WBRI,Y021772457837,,,Kent,2019
392512,1,01/08/2010,ABAN,C056222679619,,,Brighton and Hove,2019
341224,2,07/05/2005,MWAS,Q066651111950,,,Slough,2019
355534,1,04/02/2010,WOTH,Q097695270379,,,Southampton,2021
327497,1,03/12/2013,WOTH,J036246661732,,,East Sussex,2022
376598,2,19/11/2005,MWBC,B069848066006,,,Bracknell Forest,2024
371551,2,03/08/2010,AIND,H000903572865,,,Kent,2021
357733,2,15/02/2006,NOBT,E066285979881,,,West Berkshire,2024
329237,1,13/02/2003,BOTH,W050614961090,,,West Sussex,2020
341791,1,24/07/2010,REFU,K070765445266,,,Isle of Wight,2022
306433,1,25/12/2008,NOBT,E034256864375,,,Milton Keynes,2022
325500,1,28/04/2009,MWBC,H056096512786,,,West Sussex,2023
374060,1,23/08/2001,AIND,C011270080361,,,Slough,2021
336071,1,28/12/2011,WIRI,M025683634401,,,Buckinghamshire,2023
390875,2,25/07/2007,BAFR,L038018625121,,,Surrey,2021
366654,1,18/11/2005,OOTH,K033138020964,,,Southampton,2021
398225,1,12/03/2002,BOTH,E077381615191,,,Surrey,2024
363863,1,10/08/2004,CHNE,D020967330361,,,Brighton and Hove,2021
309853,2,18/07/2012,MWBA,N076611238070,,,Slough,2020
324330,1,17/11/2006,WBRI,Y082205323209,,,Portsmouth,2019
355311,2,15/08/2005,OOTH,Z069023625358,,,Windsor and Maidenhead,2023
341369,1,20/05/2010,REFU,W092697989092,,,West Berkshire,2019
387072,1,03/06/2002,WROM,O016525786010,,,Kent,2021
348800,2,10/03/2003,BOTH,E008099100216,,,Windsor and Maidenhead,2024
350878,2,06/09/2007,AIND,Y086426701315,,,Slough,2021
355314,1,14/07/2010,ABAN,S032233071817,,,Bracknell Forest,2023
322882,2,23/07/2010,BAFR,W070920781588,,,Kent,2023
336939,2,24/10/2009,MWBA,I098167179904,,,Hampshire,2022
327764,2,29/11/2002,AOTH,K022490378049,,,Medway,2024
327558,2,18/03/2001,NOBT,O034146233863,,,Windsor and Maidenhead,2022
301428,2,07/03/2008,BAFR,A018736875249,,,Oxfordshire,2019
349505,1,05/05/2004,OOTH,O040381451544,,,Milton Keynes,2023
325988,1,12/04/2012,WBRI,F073986387769,,,Windsor and Maidenhead,2024
386179,1,31/08/2005,AIND,K038238922781,,,Wokingham,2023
317040,2,14/12/2012,NOBT,W093713470169,,,Slough,2022
379517,1,10/09/2009,WIRT,T020277659289,,,West Berkshire,2022
352169,1,27/08/2007,NOBT,V076936070604,,,Wokingham,2023
304840,2,01/04/2009,REFU,Z076198995627,,,Wokingham,2021
314984,2,16/03/2012,WOTH,O011390643557,,,Kent,2022
364142,2,14/03/2007,WROM,P097794766611,,,West Sussex,2021
343423,2,18/06/2002,REFU,E050917014148,,,West Berkshire,2022
364955,2,12/11/2002,ABAN,K043634747771,,,Surrey,2021
322171,1,26/04/2007,OOTH,S068632368969,,,Wokingham,2020
302106,1,03/11/2012,MWBC,O045862366033,,,Reading,2024
356641,1,19/10/2004,APKN,V021095558351,,,Wokingham,2022
355724,1,24/09/2005,WOTH,K089616955080,,,Portsmouth,2023
397666,2,20/01/2002,OOTH,N089361708576,,,Isle of Wight,2024
379900,1,04/02/2014,OOTH,F075862257849,,,Reading,2022
330204,2,30/09/2012,CHNE,M071470241934,,,Brighton and Hove,2023
311513,1,17/02/2014,APKN,T035692711114,,,West Berkshire,2023
313763,1,25/12/2013,WIRI,F017714217599,,,West Sussex,2024
332647,1,06/02/2004,CHNE,N010255954989,,,Buckinghamshire,2021
316389,2,18/10/2013,REFU,R041127818886,,,Isle of Wight,2022
328095,1,25/07/2011,MWAS,A029443907562,,,Milton Keynes,2023
334507,2,27/11/2004,REFU,L023624434594,,,Southampton,2020
330560,1,17/02/2008,BOTH,Q016678778131,,,Slough,2021
399883,2,27/03/2012,MWBC,T056323945075,,,Hampshire,2023
386901,2,09/02/2013,BCRB,X055860484940,,,Kent,2020
336491,2,27/02/2006,WOTH,F090716345585,,,Bracknell Forest,2019
346920,2,31/12/2001,CHNE,S048832899259,,,West Sussex,2022
325786,2,17/08/2009,NOBT,Y090754829874,,,Slough,2023
391442,1,21/10/2006,WIRT,A089618321906,,,Isle of Wight,2020
322599,2,19/11/2005,ABAN,M038434323035,,,Southampton,2022
348579,2,21/02/2011,AOTH,T086688352509,,,West Berkshire,2022
327097,2,07/05/2007,MWBA,E040923017693,,,East Sussex,2023
301495,2,16/09/2003,MWAS,P060971718138,,,Buckinghamshire,2023
383992,1,15/02/2010,WIRT,J025572808897,,,Kent,2021
385905,2,13/06/2005,WIRI,K070703087149,,,Milton Keynes,2020
346201,2,17/07/2008,ABAN,W071075894619,,,Slough,2022
316742,2,28/12/2002,WOTH,B091718461193,,,Milton Keynes,2024
305615,2,08/09/2007,BOTH,V045830206321,,,West Berkshire,2023
393681,2,07/02/2005,MWAS,Z044609740387,,,Windsor and Maidenhead,2022
312449,1,08/11/2004,WBRI,B077705459225,,,West Sussex,2024
390248,1,26/01/2007,OOTH,V089567854432,,,Portsmouth,2024
382622,2,05/10/2009,WIRI,Y032021580001,,,West Berkshire,2022
398294,2,27/02/2010,MWBC,B022284778727,,,Southampton,2019
379989,2,25/12/2011,AIND,C090884461425,,,Isle of Wight,2022
324765,2,29/05/2008,WIRI,I036794096735,,,Oxfordshire,2019
394109,1,23/12/2000,BCRB,V001925201167,,,West Berkshire,2022
352566,1,06/10/2008,WOTH,L090052280827,,,Wokingham,2024
327336,1,29/07/2010,AIND,B065503977263,,,Portsmouth,2019
312441,2,09/11/2007,BAFR,B079266419721,,,Kent,2023
378318,1,18/01/2006,WIRT,I030091928024,,,Windsor and Maidenhead,2022
324557,1,30/01/2009,CHNE,H038569140664,,,Brighton and Hove,2021
344773,1,30/11/2003,WBRI,G079229690870,,,East Sussex,2019
325648,1,04/01/2003,WBRI,V007898541498,,,Reading,2020
