CHILD,DECOM,RNE,LS,CIN,PLACE,PLACE_PROVIDER,DEC,REC,REASON_PLACE_CHANGE,HOME_POST,PL_POST,URN,LA,YEAR
676893,2017-11-26,B,L3,N8,K2,PR1,2018-08-20,E12,,G15 4YG,Y6 7EC,5985243,Southwark,2018
326293,2018-02-24,P,C1,N8,U2,PR1,2018-05-12,X1,PLACE,G18 3CB,A5 8LG,6727487,Southwark,2018
326293,2018-05-12,P,C1,N8,U5,PR1,2018-12-30,E48,,G19 8CS,P6 2IA,7380260,Southwark,2018
549023,2017-10-06,S,J1,N2,U5,PR1,2018-05-25,X1,OTHER,W1 7ND,D26 4EQ,6582370,Southwark,2018
549023,2018-05-25,P,J1,N2,U4,PR1,2018-09-08,X1,ALLEG,K20 5PZ,Q18 7BU,9869995,Southwark,2018
549023,2018-09-08,P,J1,N2,U5,PR1,2019-03-06,X1,,J14 4PB,P10 7BU,9534291,Southwark,2018
549023,2019-03-06,L,J1,N2,U5,PR1,,X1,CREQB,J14 4PB,P10 7BU,9534291,Southwark,2018
288064,2017-12-05,P,V2,N6,P2,PR4,2018-11-20,E46,,C6 3ET,S14 7EW,1783567,Southwark,2018
984305,2018-02-15,L,L1,N3,U5,PR1,2019-01-04,E48,,A15 9WQ,U16 8EO,8619705,Southwark,2018
118889,2016-10-18,P,L2,N5,U2,PR1,2018-10-26,X1,,D21 7HI,L27 8QF,6492934,Hillingdon,2018
118889,2018-10-26,L,J2,N5,U2,PR1,,X1,CARPL,D21 7HI,L27 8QF,6492934,Hillingdon,2018
864252,2016-12-20,P,E1,N6,U5,PR1,2018-04-02,E5,,A19 8GY,B12 1AF,4600953,Bromley,2018
831861,2017-03-04,L,J2,N7,U5,PR4,2018-07-15,X1,,S27 3DU,L23 4TX,5429315,Bromley,2018
831861,2018-07-15,L,V4,N7,U5,PR4,2018-09-20,X1,LAREQ,S27 3DU,L23 4TX,5429315,Bromley,2018
831861,2018-09-20,P,V4,N7,S1,PR1,,E11,,X23 7GS,Z13 9HL,6282351,Bromley,2018
306870,2018-03-30,L,L2,N1,K2,PR4,2018-08-29,X1,ALLEG,X30 5FW,W21 7QJ,1337108,Bromley,2018
306870,2018-08-29,P,L2,N1,P1,PR0,,X1,OTHER,B25 3XX,K8 7VN,8475947,Bromley,2018
96935,2016-06-02,P,C2,N7,U5,PR4,2018-04-09,E8,,R16 4UU,N28 7BF,7490757,Southwark,2018
729233,2018-01-29,P,J1,N2,U4,PR1,2019-01-30,X1,,R8 6YN,P23 7LV,9847103,Southwark,2018
729233,2019-01-30,L,L1,N2,U4,PR1,,X1,,R8 6YN,P23 7LV,9847103,Southwark,2018
804955,2017-05-01,L,E1,N5,U5,PR1,2018-06-27,X1,PLACE,U12 1EQ,F16 5QR,5471569,Southwark,2018
804955,2018-06-27,B,J3,N5,U3,PR1,2018-08-16,X1,,F28 2CP,L13 4QF,8170194,Southwark,2018
804955,2018-08-16,L,V2,N5,U3,PR1,,E46,,F28 2CP,L13 4QF,8170194,Southwark,2018
334368,2017-09-08,L,C1,N8,U5,PR4,2018-04-25,E17,,X5 4FP,G24 9JZ,2426731,Hillingdon,2018
558590,2017-07-09,P,C1,N4,U5,PR4,2018-05-26,E3,,G4 2MG,A20 2SQ,5473561,Bromley,2018
156679,2017-04-12,P,D1,N1,U4,PR4,2018-07-21,X1,APPRR,I13 8FP,Y16 2ZS,2711232,Hillingdon,2018
156679,2018-07-21,P,D1,N1,K2,PR4,2018-11-11,E11,,H1 2TF,F3 1QD,4975499,Hillingdon,2018
840802,2017-10-18,P,L1,N5,R2,PR3,2019-02-09,X1,,X15 6QQ,E10 7QS,9352513,Bromley,2018
840802,2019-02-09,L,C1,N5,R2,PR3,,X1,CHILD,X15 6QQ,E10 7QS,9352513,Bromley,2018
533183,2017-01-05,P,V2,N7,U4,PR4,2018-04-23,X1,CREQO,Q14 6NK,N29 4GQ,7008639,Southwark,2018
533183,2018-04-23,P,V2,N7,U1,PR1,2019-02-10,E7,,O20 1OE,U22 4HT,1044722,Southwark,2018
442750,2017-02-01,L,V2,N4,U4,PR1,2018-04-18,X1,CUSTOD,C26 4NT,S8 3AB,6634602,Bromley,2018
442750,2018-04-18,P,V2,N4,P1,PR0,2019-01-16,X1,CREQO,T15 9ZL,L4 4QC,5437430,Bromley,2018
442750,2019-01-16,B,E1,N4,U1,PR1,2019-03-08,E16,,P24 9OR,K27 7JM,8836524,Bromley,2018
959235,2018-03-05,P,E1,N4,U2,PR1,2018-06-30,X1,,O21 6RI,Q27 4GF,6173931,Southwark,2018
959235,2018-06-30,L,J2,N4,U2,PR1,2018-07-21,E15,,O21 6RI,Q27 4GF,6173931,Southwark,2018
530282,2017-07-25,S,V3,N8,U4,PR1,2018-11-30,X1,CLOSE,R4 8LL,H16 2KO,4958751,Bromley,2018
530282,2018-11-30,B,J2,N8,U4,PR1,,X1,PLACE,R28 7WT,O29 3DC,1945146,Bromley,2018
395766,2018-03-14,P,L3,N7,U5,PR4,2018-09-22,X1,OTHER,G25 6DC,Q1 3ZN,3948699,Southwark,2018
395766,2018-09-22,P,L3,N7,P1,PR0,2018-10-08,X1,CREQB,R17 1VA,F22 9OR,1652741,Southwark,2018
395766,2018-10-08,P,L3,N7,U2,PR1,2018-12-28,E7,,N11 9LK,C23 8ZR,1671026,Southwark,2018
584671,2016-10-30,P,V4,N7,U5,PR1,2018-05-07,X1,ALLEG,A12 5KQ,O1 6WW,4904576,Bromley,2018
584671,2018-05-07,P,V4,N7,S1,PR4,2018-06-15,X1,CREQB,Y13 7WR,C7 1AH,4680992,Bromley,2018
584671,2018-06-15,P,V4,N7,K2,PR4,2018-09-14,X1,,L12 4PJ,H3 8CT,8914528,Bromley,2018
584671,2018-09-14,L,J2,N7,K2,PR4,2019-03-04,X1,CREQO,L12 4PJ,H3 8CT,8914528,Bromley,2018
584671,2019-03-04,P,J2,N7,U5,PR4,,X1,,F16 2KK,K27 2EB,9589065,Bromley,2018
673935,2018-07-07,S,L2,N2,U1,PR1,,X1,ALLEG,K6 3ET,B29 7FK,3285813,Southwark,2018
435450,2015-06-29,P,V4,N7,K2,PR4,2018-09-14,X1,,X8 5II,N30 6LI,8064060,Bromley,2018
435450,2018-09-14,T,V4,N7,K2,PR4,2018-09-22,E13,,X8 5II,N30 6LI,8064060,Bromley,2018
684861,2018-08-30,S,L1,N7,U4,PR4,2018-09-29,X1,,C3 5TR,G4 8HL,5889678,Bromley,2018
684861,2018-09-29,L,C2,N7,U4,PR4,2019-02-16,E15,,C3 5TR,G4 8HL,5889678,Bromley,2018
198564,2017-05-15,P,C2,N5,U5,PR4,2018-06-17,X1,CUSTOD,X14 8JS,I23 5HG,8855096,Southwark,2018
198564,2018-06-17,P,C2,N5,U5,PR4,2018-06-30,X1,OTHER,S2 4VE,F10 8VZ,9214142,Southwark,2018
198564,2018-06-30,P,C2,N5,K1,PR4,2018-08-16,X1,CARPL,R9 9MD,L19 8EH,2271880,Southwark,2018
198564,2018-08-16,P,C2,N5,U4,PR1,,X1,OTHER,P16 3QK,U9 5SR,8720577,Southwark,2018
69504,2017-04-07,U,V2,N8,P1,PR0,2018-08-05,X1,CUSTOD,O1 5BQ,P20 4YZ,4542485,Southwark,2018
69504,2018-08-05,P,V2,N8,K1,PR4,,X1,STAND,Q11 9DG,O24 2SB,7667780,Southwark,2018
773456,2017-12-03,L,V4,N6,U1,PR1,2018-08-25,X1,CLOSE,F18 7EG,U22 8AI,8593217,Southwark,2018
773456,2018-08-25,P,V4,N6,H5,PR4,2019-01-27,X1,CARPL,O13 8SI,D27 3SM,3182624,Southwark,2018
773456,2019-01-27,P,V4,N6,P2,PR4,2019-03-15,E15,,Z30 5CD,G25 9EJ,7528191,Southwark,2018
448742,2017-08-14,T,D1,N8,K2,PR4,2018-05-09,X1,PLACE,G1 1EW,Y11 2VC,5510475,Bromley,2018
448742,2018-05-09,P,D1,N8,P2,PR1,2018-05-25,X1,,F13 3DC,N13 4CX,8213578,Bromley,2018
448742,2018-05-25,T,D1,N8,P2,PR1,,E5,,F13 3DC,N13 4CX,8213578,Bromley,2018
965457,2017-08-05,P,L3,N8,U5,PR1,2018-06-10,E6,,C25 5GI,R27 3GS,1904913,Southwark,2018
59856,2017-06-09,P,J2,N1,U6,PR4,2019-02-08,E13,,A13 6PI,K4 3FA,8906891,Southwark,2018
298190,2017-11-21,P,J1,N5,U5,PR4,2018-05-16,X1,,R9 8DE,L8 9ZW,9983391,Bromley,2018
298190,2018-05-16,L,J1,N5,U5,PR4,2018-05-20,E47,,R9 8DE,L8 9ZW,9983391,Bromley,2018
180759,2017-07-31,P,J1,N8,U4,PR1,2018-07-16,X1,,K26 7CA,E16 8VF,5744178,Hillingdon,2018
180759,2018-07-16,L,C2,N8,U4,PR1,2018-09-08,X1,CHILD,K26 7CA,E16 8VF,5744178,Hillingdon,2018
180759,2018-09-08,P,C2,N8,H5,PR1,2018-11-03,E11,,A30 5AV,I23 9BZ,5635182,Hillingdon,2018
373218,2017-11-23,P,C1,N2,U4,PR1,2018-05-11,X1,,K1 1XA,V8 8DT,2865143,Hillingdon,2018
373218,2018-05-11,L,J3,N2,U4,PR1,2018-05-16,X1,STAND,K1 1XA,V8 8DT,2865143,Hillingdon,2018
373218,2018-05-16,P,J3,N2,U4,PR4,2018-07-19,X1,CREQO,C25 2DW,N8 2WM,5586475,Hillingdon,2018
373218,2018-07-19,P,J3,N2,U3,PR1,2018-08-12,X1,,S27 6ZM,C9 2LA,3198613,Hillingdon,2018
373218,2018-08-12,L,J1,N2,U3,PR1,2018-11-15,X1,,S27 6ZM,C9 2LA,3198613,Hillingdon,2018
373218,2018-11-15,L,E1,N2,U3,PR1,,X1,,S27 6ZM,C9 2LA,3198613,Hillingdon,2018
289121,2017-04-25,S,D1,N1,U5,PR4,2018-05-19,X1,,I24 4FY,C16 7QT,8993974,Bromley,2018
289121,2018-05-19,L,V2,N1,U5,PR4,,X1,,I24 4FY,C16 7QT,8993974,Bromley,2018
116646,2018-02-07,S,J1,N7,U1,PR1,2018-07-24,E11,,G1 9RU,C7 3VY,5542898,Southwark,2018
333439,2017-10-29,P,C1,N4,U2,PR1,2018-12-21,E9,,X23 6QX,I8 7HH,6086773,Hillingdon,2018
507322,2018-03-21,S,J2,N4,P1,PR0,2019-01-24,E15,,J30 7FE,I13 2TW,2502031,Bromley,2018
499567,2017-11-28,P,D1,N8,P2,PR4,2018-10-08,X1,,X23 7BQ,O15 6MH,3351087,Southwark,2018
499567,2018-10-08,L,D1,N8,P2,PR4,2019-02-15,E14,,X23 7BQ,O15 6MH,3351087,Southwark,2018
850847,2018-03-06,P,E1,N8,U4,PR1,2018-04-24,X1,CHILD,T10 5KL,R20 3LG,2451950,Southwark,2018
850847,2018-04-24,P,E1,N8,P1,PR0,2019-02-10,X1,,G9 4ND,B21 5AY,8969363,Southwark,2018
850847,2019-02-10,L,J1,N8,P1,PR0,2019-03-09,X1,PLACE,G9 4ND,B21 5AY,8969363,Southwark,2018
850847,2019-03-09,P,J1,N8,A4,PR1,2019-03-31,X1,,U13 4AS,E20 9WQ,3759550,Southwark,2018
850847,2019-03-31,T,J1,N8,A4,PR1,,X1,CARPL,U13 4AS,E20 9WQ,3759550,Southwark,2018
787064,2017-05-24,S,V2,N3,U5,PR1,2018-10-14,X1,CLOSE,L19 1PC,Z15 8YE,6313865,Southwark,2018
787064,2018-10-14,P,V2,N3,P2,PR4,2018-11-12,X1,LAREQ,E25 5IR,I10 9GE,2121806,Southwark,2018
787064,2018-11-12,P,V2,N3,P2,PR4,2018-12-23,X1,,S29 3BT,J5 9DT,3649767,Southwark,2018
787064,2018-12-23,L,V2,N3,P2,PR4,2019-01-26,X1,CREQB,S29 3BT,J5 9DT,3649767,Southwark,2018
787064,2019-01-26,P,V2,N3,U1,PR1,,E3,,D21 8BJ,M6 5JE,5192183,Southwark,2018
355602,2015-08-23,L,L1,N3,U5,PR4,2018-06-21,X1,LAREQ,W2 9GA,N4 3KT,2986228,Bromley,2018
355602,2018-06-21,P,L1,N3,S1,PR1,2018-08-29,X1,CHILD,Y20 4NY,F25 8NI,1780303,Bromley,2018
355602,2018-08-29,P,L1,N3,A3,PR4,2018-09-08,X1,CHILD,I5 2BL,R18 2MA,7932716,Bromley,2018
355602,2018-09-08,P,L1,N3,R2,PR3,2018-10-02,X1,OTHER,U21 5GY,G6 8ZU,2578984,Bromley,2018
355602,2018-10-02,P,L1,N3,P1,PR0,,E6,,X12 9IJ,S27 9GL,6255693,Bromley,2018
311063,2017-02-19,P,L1,N7,U5,PR4,2018-08-30,X1,,G30 4JI,C21 2MC,7883819,Southwark,2018
311063,2018-08-30,T,L1,N7,U5,PR4,2019-03-13,X1,CREQB,G30 4JI,C21 2MC,7883819,Southwark,2018
311063,2019-03-13,P,L1,N7,K2,PR1,,X1,,F30 9JN,F1 3JP,2775755,Southwark,2018
218168,2017-07-15,P,J3,N7,A3,PR1,2018-07-23,X1,,R3 6AU,Z3 4YQ,1764145,Hillingdon,2018
218168,2018-07-23,U,L2,N7,A3,PR1,2018-11-22,X1,,R3 6AU,Z3 4YQ,1764145,Hillingdon,2018
218168,2018-11-22,T,L2,N7,A3,PR1,,X1,APPRR,R3 6AU,Z3 4YQ,1764145,Hillingdon,2018
711540,2018-03-09,P,L3,N1,K2,PR4,2018-07-17,X1,CLOSE,G17 4LB,T20 3PA,5815373,Bromley,2018
711540,2018-07-17,P,L3,N1,U5,PR4,2019-01-31,X1,,G15 4CB,B6 4TV,6256073,Bromley,2018
711540,2019-01-31,L,D1,N1,U5,PR4,,E15,,G15 4CB,B6 4TV,6256073,Bromley,2018
204118,2017-03-18,L,V2,N7,P1,PR0,2019-02-03,X1,CARPL,C7 6IJ,Y20 7GI,8174196,Hillingdon,2018
204118,2019-02-03,P,V2,N7,P2,PR4,,E3,,Y3 1NW,G12 4QK,1146321,Hillingdon,2018
737726,2018-03-03,L,L1,N2,U5,PR4,2018-09-12,X1,,B14 9AA,J2 2CU,8670563,Southwark,2018
737726,2018-09-12,L,C2,N2,U5,PR4,,E17,,B14 9AA,J2 2CU,8670563,Southwark,2018
58309,2017-12-05,P,V2,N2,P2,PR1,2018-09-15,X1,CLOSE,Q3 9CO,A11 5TO,2775824,Hillingdon,2018
58309,2018-09-15,P,V2,N2,R5,PR3,2018-09-30,E45,,S8 2IZ,X19 4OD,2791925,Hillingdon,2018
892330,2017-01-23,P,L3,N7,U4,PR1,2018-09-26,X1,CUSTOD,C13 1QY,N20 1KJ,4412665,Bromley,2018
892330,2018-09-26,P,L3,N7,U4,PR4,2018-10-24,X1,CREQB,U9 6NJ,L20 7CW,4204371,Bromley,2018
892330,2018-10-24,P,L3,N7,U5,PR1,,E3,,Y14 4HL,Y5 2VY,6407162,Bromley,2018
866837,2017-10-13,P,V3,N5,U5,PR1,2019-02-27,X1,,G16 4GN,S24 3OE,8741241,Southwark,2018
866837,2019-02-27,L,J1,N5,U5,PR1,,X1,,G16 4GN,S24 3OE,8741241,Southwark,2018
854826,2018-03-24,P,L1,N3,A5,PR1,2018-11-16,X1,LAREQ,W3 9CN,Q16 8XN,9811348,Southwark,2018
854826,2018-11-16,P,L1,N3,U5,PR4,2019-02-07,E16,,Q17 4KO,Q24 2TA,2452642,Southwark,2018
264289,2018-03-31,P,C2,N5,U5,PR4,2018-04-15,X1,CLOSE,L26 6CA,J1 7JS,6785562,Hillingdon,2018
264289,2018-04-15,P,C2,N5,U5,PR4,2018-07-17,X1,OTHER,A15 6NR,H20 3NT,8823995,Hillingdon,2018
264289,2018-07-17,B,L3,N5,U3,PR1,2019-03-11,E13,,Z7 1ZT,Z30 1UG,9440204,Hillingdon,2018
694922,2017-09-13,T,E1,N8,U4,PR1,2018-09-23,X1,,Q29 9YM,Z23 9XJ,5533963,Bromley,2018
694922,2018-09-23,L,L2,N8,U4,PR1,2018-11-27,X1,LAREQ,Q29 9YM,Z23 9XJ,5533963,Bromley,2018
694922,2018-11-27,P,L2,N8,P2,PR4,2019-01-28,X1,CHILD,S27 9GO,F14 4FK,1392108,Bromley,2018
694922,2019-01-28,P,L2,N8,H5,PR1,,X1,CLOSE,X19 6UW,J23 5MQ,8072224,Bromley,2018
573864,2018-12-11,S,D1,N7,U5,PR1,,E2,,Q2 5GO,G10 6KH,8860199,Southwark,2018
793347,2018-03-22,T,J2,N3,U4,PR1,2018-09-30,X1,PLACE,K8 5OH,Y27 8VK,3090584,Southwark,2018
793347,2018-09-30,P,J2,N3,U4,PR4,2018-10-06,X1,CARPL,N22 5SE,S1 8ZO,4719278,Southwark,2018
793347,2018-10-06,P,J2,N3,K2,PR4,2018-11-23,X1,CLOSE,G13 2PS,D26 9JD,2388968,Southwark,2018
793347,2018-11-23,P,J2,N3,U4,PR4,,X1,ALLEG,P19 7OE,L27 8UA,7692649,Southwark,2018
553848,2017-01-30,P,L3,N2,P1,PR0,2018-09-11,X1,CREQO,Y12 7TB,U11 6NM,6655851,Hillingdon,2018
553848,2018-09-11,P,L3,N2,U5,PR1,,E8,,I23 5AX,S12 2SY,6257466,Hillingdon,2018
87101,2016-03-08,L,L3,N7,U5,PR4,2018-07-02,E7,,A16 2RY,H4 1XG,1083180,Bromley,2018
255201,2018-01-10,S,D1,N4,U3,PR1,2018-10-11,X1,,Y22 6QG,W16 6MX,9148736,Bromley,2018
255201,2018-10-11,T,D1,N4,U3,PR1,2019-03-17,X1,STAND,Y22 6QG,W16 6MX,9148736,Bromley,2018
255201,2019-03-17,P,D1,N4,K2,PR4,,X1,STAND,B5 2CX,Y4 8KH,3210927,Bromley,2018
606708,2017-08-12,P,C1,N5,U5,PR1,2018-11-04,X1,,X13 6FC,P4 3FX,2533479,Hillingdon,2018
606708,2018-11-04,L,V3,N5,U5,PR1,,E3,,X13 6FC,P4 3FX,2533479,Hillingdon,2018
262711,2018-02-24,L,J3,N1,U5,PR4,2018-05-20,E17,,Y23 6GC,S15 6ZF,1004650,Bromley,2018
441738,2018-02-19,S,J3,N4,K2,PR4,2018-05-25,E6,,S11 8VU,B3 4TO,7950269,Hillingdon,2018
850642,2017-11-26,S,E1,N4,U4,PR4,2018-06-01,X1,CREQO,E26 8NN,I18 2NO,3609287,Bromley,2018
850642,2018-06-01,P,E1,N4,U4,PR4,2018-08-15,X1,,S20 1GF,Q8 3QP,5146481,Bromley,2018
850642,2018-08-15,L,L2,N4,U4,PR4,2018-10-12,E17,,S20 1GF,Q8 3QP,5146481,Bromley,2018
429851,2017-07-21,P,J3,N2,K2,PR1,2018-09-09,X1,,B29 4JJ,E21 7HB,5071841,Bromley,2018
429851,2018-09-09,L,J3,N2,K2,PR1,,E14,,B29 4JJ,E21 7HB,5071841,Bromley,2018
261594,2017-12-18,P,E1,N8,P2,PR4,2018-05-07,X1,CREQB,Q1 2CA,Z1 8LI,5345993,Southwark,2018
261594,2018-05-07,P,E1,N8,U5,PR1,2018-07-27,E11,,E6 4YK,T8 2EK,3293293,Southwark,2018
828914,2017-02-18,L,L1,N8,U4,PR4,2018-05-09,X1,,X14 3VI,H26 7MB,6973537,Southwark,2018
828914,2018-05-09,L,V2,N8,U4,PR4,2018-10-16,X1,,X14 3VI,H26 7MB,6973537,Southwark,2018
828914,2018-10-16,T,V2,N8,U4,PR4,2018-11-11,E41,,X14 3VI,H26 7MB,6973537,Southwark,2018
119095,2018-03-17,P,L1,N2,U4,PR1,2018-04-17,E13,,R30 6PG,L8 6NU,8585031,Southwark,2018
830338,2018-03-27,P,L1,N1,U2,PR1,2018-05-09,X1,,M19 1YK,H30 5VA,9259657,Hillingdon,2018
830338,2018-05-09,L,J2,N1,U2,PR1,2019-02-11,X1,,M19 1YK,H30 5VA,9259657,Hillingdon,2018
830338,2019-02-11,T,J2,N1,U2,PR1,,X1,STAND,M19 1YK,H30 5VA,9259657,Hillingdon,2018
91711,2018-02-05,P,L3,N2,P1,PR0,2018-09-01,X1,OTHER,S4 8LC,J11 2LV,3426584,Bromley,2018
91711,2018-09-01,P,L3,N2,P2,PR4,2019-01-10,X1,ALLEG,U22 1RJ,R22 3CO,6196909,Bromley,2018
91711,2019-01-10,B,E1,N2,K2,PR4,,E16,,Z1 7KJ,O14 2TU,5866162,Bromley,2018
632442,2017-07-21,T,V2,N3,U5,PR1,2018-10-13,X1,,W1 6GR,F1 8VJ,1245124,Bromley,2018
632442,2018-10-13,T,V2,N3,U5,PR1,,E4A,,W1 6GR,F1 8VJ,1245124,Bromley,2018
373260,2018-02-24,T,C1,N3,U1,PR1,2018-04-08,X1,CLOSE,R10 3YF,V4 3RC,9324681,Bromley,2018
373260,2018-04-08,P,C1,N3,U4,PR4,2018-06-24,X1,CREQB,W17 3XB,V3 2WN,3107255,Bromley,2018
373260,2018-06-24,P,C1,N3,U4,PR4,2018-07-14,E4B,,Q29 3NZ,U30 9TE,1954316,Bromley,2018
836643,2017-07-17,P,V3,N4,U5,PR1,2018-12-25,X1,,F27 7MD,J1 1YN,4458721,Southwark,2018
836643,2018-12-25,L,D1,N4,U5,PR1,2019-03-02,X1,,F27 7MD,J1 1YN,4458721,Southwark,2018
836643,2019-03-02,L,C1,N4,U5,PR1,,X1,STAND,F27 7MD,J1 1YN,4458721,Southwark,2018
84737,2017-09-08,P,C1,N3,U5,PR1,2018-04-11,E7,,D7 8KU,A25 2HE,1245053,Southwark,2018
603626,2017-09-13,P,C2,N2,U4,PR1,2018-04-08,E14,,Z7 4SF,X14 8YC,5064919,Southwark,2018
195764,2017-11-24,P,V2,N2,S1,PR1,2018-07-07,X1,CUSTOD,Z26 2XC,P15 7RM,1906413,Southwark,2018
195764,2018-07-07,P,V2,N2,U3,PR1,,E3,,G16 6XV,C3 5RS,5824231,Southwark,2018
118049,2018-03-27,L,V4,N1,P1,PR0,2018-06-03,E7,,C20 4VA,Y10 8JF,1662230,Hillingdon,2018
909944,2017-04-29,P,L2,N1,U4,PR1,2019-03-20,X1,OTHER,B28 7VV,Q5 7VE,7391863,Southwark,2018
909944,2019-03-20,P,L2,N1,P2,PR4,,X1,,G9 8AL,W4 1QU,8772764,Southwark,2018
440549,2017-04-26,P,J3,N6,U3,PR1,2018-06-04,X1,LAREQ,F17 8AU,P19 7CC,9170793,Hillingdon,2018
440549,2018-06-04,P,J3,N6,U4,PR1,2019-01-22,E14,,I14 3BZ,M5 4ZB,5672655,Hillingdon,2018
792567,2018-01-26,L,C1,N7,P2,PR1,2018-04-21,X1,PLACE,W8 3CO,Z3 3AA,2070323,Southwark,2018
792567,2018-04-21,P,C1,N7,U4,PR4,2018-09-13,X1,,U10 7KP,Q14 3KY,2126142,Southwark,2018
792567,2018-09-13,L,J2,N7,U4,PR4,2019-02-10,E7,,U10 7KP,Q14 3KY,2126142,Southwark,2018
910378,2018-01-29,P,J3,N1,U5,PR1,2019-02-08,X1,STAND,G7 7YN,I22 5DF,2575323,Hillingdon,2018
910378,2019-02-08,P,J3,N1,U5,PR1,,X1,PLACE,H1 6JX,B7 9OP,8384235,Hillingdon,2018
21847,2017-06-18,S,L1,N7,U3,PR1,2018-06-01,X1,,K18 4MD,H2 6II,9961492,Southwark,2018
21847,2018-06-01,L,J1,N7,U3,PR1,,X1,CARPL,K18 4MD,H2 6II,9961492,Southwark,2018
330697,2017-12-27,P,J1,N8,K2,PR4,2018-06-01,X1,,V19 5YY,K4 7HO,2917948,Southwark,2018
330697,2018-06-01,T,J1,N8,K2,PR4,2018-08-05,X1,CHILD,V19 5YY,K4 7HO,2917948,Southwark,2018
330697,2018-08-05,P,J1,N8,U5,PR4,2018-11-24,X1,PLACE,X20 2YJ,W7 1MA,1580992,Southwark,2018
330697,2018-11-24,P,J1,N8,U4,PR1,,X1,CARPL,U28 8PG,L12 4GV,3356747,Southwark,2018
631575,2017-11-17,L,L3,N4,U6,PR4,2019-02-05,X1,CLOSE,X2 8CF,G5 2GF,9098025,Southwark,2018
631575,2019-02-05,P,L3,N4,U5,PR4,,X1,,L24 5XU,T6 7XU,7674450,Southwark,2018
223870,2017-02-21,P,J2,N5,P2,PR4,2018-09-11,E45,,D20 5YP,V16 1ZF,9249206,Bromley,2018
982154,2017-10-18,P,L3,N8,U5,PR1,2018-08-05,X1,OTHER,G15 5MO,Z4 6ZL,8807807,Southwark,2018
982154,2018-08-05,P,L3,N8,H5,PR4,,X1,ALLEG,U1 8SY,J22 8DU,4294871,Southwark,2018
409218,2017-06-01,L,V2,N4,U5,PR1,2018-05-11,X1,,W5 2RX,P30 2FJ,4510789,Hillingdon,2018
409218,2018-05-11,L,L1,N4,U5,PR1,2018-12-03,E17,,W5 2RX,P30 2FJ,4510789,Hillingdon,2018
393387,2017-06-04,U,L3,N6,A5,PR1,2018-05-17,X1,OTHER,S20 7XP,Z6 5HR,7888200,Southwark,2018
393387,2018-05-17,P,L3,N6,U4,PR1,2018-07-11,X1,CLOSE,A30 2DN,T28 1NI,4606211,Southwark,2018
393387,2018-07-11,P,L3,N6,U5,PR4,,X1,STAND,C2 1KC,J3 3RM,8538537,Southwark,2018
841036,2018-03-31,P,L1,N5,U5,PR4,2019-03-24,E4A,,S21 7BM,N15 7BJ,8130806,Southwark,2018
857997,2017-03-24,S,C1,N3,U4,PR1,2018-06-17,X1,,O2 1AU,P17 8AV,3243815,Southwark,2018
857997,2018-06-17,L,V3,N3,U4,PR1,,X1,CHILD,O2 1AU,P17 8AV,3243815,Southwark,2018
247180,2018-01-30,P,J1,N6,U5,PR4,2018-04-15,X1,,H14 1VL,Y20 4NQ,9159016,Bromley,2018
247180,2018-04-15,L,C2,N6,U5,PR4,,X1,,H14 1VL,Y20 4NQ,9159016,Bromley,2018
543132,2017-02-14,P,C1,N6,K2,PR4,2019-01-13,E41,,E13 6WD,N4 5PB,8926515,Bromley,2018
767605,2018-02-05,P,V3,N7,U4,PR4,2018-04-29,E8,,L19 6NV,O23 8MU,5807007,Southwark,2018
765303,2017-09-06,P,C2,N5,U4,PR1,2018-05-02,X1,,R13 2QF,G25 5VY,5536187,Southwark,2018
765303,2018-05-02,L,V3,N5,U4,PR1,2018-07-21,E3,,R13 2QF,G25 5VY,5536187,Southwark,2018
21593,2017-10-03,P,L1,N7,U5,PR1,2018-04-16,X1,CREQB,A19 1YO,L10 4WC,7400472,Southwark,2018
21593,2018-04-16,P,L1,N7,H5,PR1,2018-10-07,X1,,Y3 3QB,N16 8CJ,3891565,Southwark,2018
21593,2018-10-07,L,V4,N7,H5,PR1,,E47,,Y3 3QB,N16 8CJ,3891565,Southwark,2018
817314,2017-12-23,P,V3,N3,U3,PR1,2018-05-20,E16,,A14 3PH,C16 1GY,5725860,Southwark,2018
427390,2017-09-17,P,L2,N1,A4,PR1,2018-06-09,X1,OTHER,J13 6CN,Y24 1JJ,6860334,Bromley,2018
427390,2018-06-09,P,L2,N1,U5,PR1,2019-02-02,X1,,O9 8JC,A23 9YO,2564490,Bromley,2018
427390,2019-02-02,L,V3,N1,U5,PR1,2019-03-05,E45,,O9 8JC,A23 9YO,2564490,Bromley,2018
680465,2018-03-05,S,V3,N6,U4,PR1,2018-10-08,X1,,W11 1GJ,W16 5QY,1808692,Southwark,2018
680465,2018-10-08,T,V3,N6,U4,PR1,,X1,CREQO,W11 1GJ,W16 5QY,1808692,Southwark,2018
564323,2017-04-05,S,J1,N5,U5,PR4,2018-12-27,E3,,F2 3SE,O10 5XR,5359126,Southwark,2018
834242,2017-06-08,P,J2,N3,A4,PR1,2019-02-04,E16,,S14 4YC,R6 8HK,7960675,Bromley,2018
201733,2017-10-04,P,L1,N1,U4,PR1,2018-07-22,X1,CREQB,W1 7RH,Q16 3YZ,4769995,Southwark,2018
201733,2018-07-22,P,L1,N1,P2,PR1,2018-10-27,E11,,B3 6AX,Y9 1VV,7626450,Southwark,2018
